user_id,score0,score1,score2
2332,4T5z 14 14,4T4z 10 10,4T4z 7 6
2052,5T5z 16 12,4T4z 9 6,3T4z 9 10
1131,2T5z 6 13,4T4z 10 9,3T4z 9 17
2265,4T4z 11 10,4T4z 11 10,2T4z 6 10
2272,4T5z 13 12,4T4z 7 7,2T2z 5 4
646,3T3z 8 6,4T4z 12 6,1T2z 5 6
2276,5T5z 9 9,3T4z 3 4,NA
1124,4T5z 6 8,3T4z 6 6,NA
3422,2T3z 9 7,3T4z 7 8,NA
1214,1T5z 6 15,3T4z 8 8,NA
523,4T5z 8 9,3T3z 4 3,NA
79,3T4z 9 9,3T3z 7 5,NA
849,4T5z 13 14,3T3z 7 6,NA
490,2T4z 6 9,3T3z 10 4,NA
2309,3T5z 7 8,3T3z 10 6,NA
1241,3T4z 10 8,2T4z 8 11,NA
1364,4T5z 10 10,2T2z 4 4,NA
3998,3T4z 8 16,1T3z 2 5,NA
1472,1T5z 1 13,1T3z 4 7,NA
645,3T4z 9 10,1T3z 4 9,NA
3460,1T4z 4 9,NA,NA
4299,3T4z 10 11,NA,NA
797,3T4z 15 10,NA,NA
2291,1T4z 4 12,NA,NA
2574,3T4z 18 15,NA,NA
67,1T4z 5 14,NA,NA
1778,1T3z 2 5,NA,NA
2257,2T5z 4 11,NA,NA
1361,2T4z 8 11,NA,NA
1229,1T3z 3 6,NA,NA
4306,1T2z 1 2,NA,NA
1773,2T4z 15 18,NA,NA
532,1T2z 2 3,NA,NA
667,2T3z 2 18,NA,NA
1558,1T2z 2 4,NA,NA
3427,2T3z 11 18,NA,NA
2218,2T3z 14 12,NA,NA
2307,1T2z 3 2,NA,NA
3989,1T4z 2 17,NA,NA
1129,0T4z 0 11,NA,NA
3131,1T4z 4 17,NA,NA
96,0T3z 0 7,NA,NA
775,0T3z 0 8,NA,NA
3061,1T4z 10 22,NA,NA
53,0T3z 0 8,NA,NA
1489,1T3z 2 10,NA,NA
854,0T3z 0 9,NA,NA
318,1T3z 3 6,NA,NA
85,0T3z 0 9,NA,NA
3983,1T3z 3 8,NA,NA
1741,1T3z 4 8,NA,NA
2947,0T3z 0 18,NA,NA
3579,0T2z 0 2,NA,NA
2769,0T2z 0 2,NA,NA
1138,0T2z 0 2,NA,NA
1593,1T3z 4 10,NA,NA
1245,1T3z 6 10,NA,NA
2991,1T2z 6 7,NA,NA
4364,0T2z 0 3,NA,NA
3208,0T2z 0 3,NA,NA
308,0T2z 0 3,NA,NA
3138,1T1z 2 1,NA,NA
3147,0T2z 0 3,NA,NA
816,0T2z 0 3,NA,NA
1571,0T3z 0 4,NA,NA
648,0T3z 0 9,NA,NA
882,0T3z 0 11,NA,NA
685,0T2z 0 2,NA,NA
1149,0T2z 0 2,NA,NA
1234,0T2z 0 4,NA,NA
2667,0T2z 0 4,NA,NA
1709,0T2z 0 4,NA,NA
