user_id,score0,score1,score2
3983,4T5z 14 8,3T4z 7 5,3T4z 7 9
1124,5T5z 10 6,3T4z 5 7,2T4z 2 5
1131,4T5z 5 8,3T4z 6 5,2T4z 4 10
2257,5T5z 8 6,3T4z 7 9,2T4z 4 10
2272,5T5z 12 12,4T4z 8 4,2T4z 7 5
2052,5T5z 10 8,3T4z 10 12,2T3z 6 6
3422,4T5z 6 7,3T4z 12 9,NA
2276,4T5z 5 9,3T3z 3 3,NA
2265,3T5z 3 5,3T3z 5 3,NA
2291,5T5z 11 8,3T3z 8 5,NA
2348,5T5z 9 7,3T3z 12 5,NA
1214,5T5z 11 11,2T4z 2 7,NA
79,4T5z 8 9,2T4z 2 7,NA
849,4T5z 4 5,2T4z 3 5,NA
2337,3T5z 4 7,2T4z 6 7,NA
1138,4T5z 6 7,2T4z 7 12,NA
646,4T5z 9 9,2T4z 8 7,NA
2309,5T5z 11 7,2T3z 3 4,NA
2266,5T5z 11 8,2T3z 9 4,NA
1559,4T5z 6 6,1T3z 4 8,NA
667,4T5z 6 10,NA,NA
523,3T5z 6 11,NA,NA
2332,3T5z 7 5,NA,NA
486,4T5z 7 12,NA,NA
490,4T5z 7 13,NA,NA
2334,3T5z 7 9,NA,NA
1741,3T5z 7 11,NA,NA
3131,4T5z 9 9,NA,NA
3672,4T5z 11 16,NA,NA
2947,3T4z 3 4,NA,NA
1241,4T5z 14 15,NA,NA
1472,3T4z 5 6,NA,NA
2217,4T5z 18 15,NA,NA
1772,3T4z 7 6,NA,NA
797,3T4z 9 7,NA,NA
2954,4T4z 16 13,NA,NA
685,3T5z 4 9,NA,NA
1229,3T4z 9 10,NA,NA
3126,3T4z 15 14,NA,NA
4150,3T5z 4 10,NA,NA
2017,3T5z 5 9,NA,NA
436,3T3z 6 6,NA,NA
1250,3T3z 14 10,NA,NA
857,3T5z 6 13,NA,NA
1245,3T5z 7 14,NA,NA
89,2T5z 2 7,NA,NA
1255,2T5z 6 13,NA,NA
3640,3T5z 9 11,NA,NA
634,2T3z 3 4,NA,NA
3777,3T4z 4 5,NA,NA
3185,3T4z 5 6,NA,NA
4437,2T3z 4 7,NA,NA
2491,2T3z 9 9,NA,NA
1234,3T4z 8 9,NA,NA
1558,3T4z 9 13,NA,NA
2045,2T3z 10 10,NA,NA
434,3T3z 6 5,NA,NA
775,2T3z 11 11,NA,NA
882,1T4z 1 19,NA,NA
3061,2T4z 6 11,NA,NA
631,2T4z 8 18,NA,NA
803,1T4z 3 12,NA,NA
2218,2T4z 11 15,NA,NA
765,1T3z 1 12,NA,NA
1586,1T3z 2 14,NA,NA
1593,2T3z 2 6,NA,NA
2065,2T3z 2 9,NA,NA
2094,1T2z 3 4,NA,NA
1614,2T3z 6 8,NA,NA
861,1T1z 2 2,NA,NA
1754,1T1z 4 4,NA,NA
2535,2T3z 9 13,NA,NA
3644,1T4z 5 13,NA,NA
865,1T1z 8 8,NA,NA
2041,0T3z 0 6,NA,NA
2226,1T3z 1 3,NA,NA
1571,0T3z 0 14,NA,NA
816,1T3z 1 4,NA,NA
60,1T3z 1 8,NA,NA
2219,0T3z 0 23,NA,NA
2508,0T1z 0 3,NA,NA
2507,1T2z 1 6,NA,NA
3651,0T3z 0 10,NA,NA
2042,0T1z 0 4,NA,NA
2273,0T1z 0 8,NA,NA
3736,0T1z 0 1,NA,NA
2845,0T0z 0 0,NA,NA
3726,0T0z 0 0,NA,NA
856,0T0z 0 0,NA,NA
3728,0T0z 0 0,NA,NA
2149,0T0z 0 0,NA,NA
1686,0T0z 0 0,NA,NA
4155,0T0z 0 0,NA,NA
