user_id,score0,score1,score2
855,3.0,42+,42+
93,11.51,40+,39+
1361,5.66,39+,37+
1741,8.0,42+,36
4299,9.25,37+,35
1489,9.54,37,35
811,6.89,37,27+
1170,2.65,37,22
1644,19.49,37,NA
1129,4.36,36+,NA
3131,6.48,36+,NA
2261,13.78,36+,NA
1251,14.79,36+,NA
320,21.04,33+,NA
854,16.2,31.5+,NA
532,21.0,31.5+,NA
3125,14.12,31.5,NA
4284,27.21,31.5,NA
696,9.54,31+,NA
11871,19.67,31+,NA
2767,21.79,31,NA
1871,13.78,28+,NA
587,21.79,28+,NA
356,21.73,24,NA
2493,27.16,21,NA
2667,18.19,5,NA
793,28.34,NA,NA
505,28.94,NA,NA
544,29.15,NA,NA
1134,30.03,NA,NA
1135,30.04,NA,NA
11675,31.04,NA,NA
2014,31.44,NA,NA
11847,33.2,NA,NA
1274,33.26,NA,NA
1688,33.26,NA,NA
2004,34.6,NA,NA
3889,34.6,NA,NA
1946,34.78,NA,NA
584,35.14,NA,NA
519,35.89,NA,NA
979,36.43,NA,NA
1256,37.06,NA,NA
516,38.41,NA,NA
3199,38.41,NA,NA
3127,39.47,NA,NA
11390,41.24,NA,NA
1396,43.21,NA,NA
4283,44.96,NA,NA
3586,47.91,NA,NA
547,48.37,NA,NA
1158,49.11,NA,NA
801,49.73,NA,NA
492,49.86,NA,NA
1029,50.31,NA,NA
4016,51.99,NA,NA
3596,53.11,NA,NA
2763,53.49,NA,NA
373,53.68,NA,NA
3607,54.85,NA,NA
3066,55.35,NA,NA
11765,55.74,NA,NA
1434,57.29,NA,NA
12665,59.5,NA,NA
1436,61.69,NA,NA
12863,63.34,NA,NA
1513,64.75,NA,NA
8861,65.99,NA,NA
