user_id,score0,score1,score2
2368,39+  31.  |  42+  8. [18.10],31+,39+
2285,40+  10.  |  42+  8. [13.61],38+,38+
2336,41   8.  |  40+  12. [10.51],34,38+
648,39+  31.  |  40   15. [23.12],37+,38
1559,40   30.  |  43+  4. [12.85],36+,38
1741,40+  10.  |  42+  8. [13.61],38+,34+
1129,40+  10.  |  43+  4. [10.36],32+,34+
854,40+  10.  |  38+  17. [18.47],32+,34+
2947,40+  10.  |  35+  23. [22.30],31+,NA
437,46+  1.  |  35+  23. [7.14],31,NA
3131,41   8.  |  31+  40. [19.23],30+,NA
1773,40+  10.  |  40+  12. [15.92],27,NA
4299,40+  10.  |  Top  1. [5.41],22,NA
1778,42+  6.  |  34+  30. [13.96],22,NA
855,46+  1.  |  44+  3. [2.45],21+,NA
2574,45   4.  |  Top  1. [2.60],21+,NA
519,40+  10.  |  43+  4. [10.36],21+,NA
1221,40+  10.  |  40+  12. [15.92],21+,NA
1264,40+  10.  |  38+  17. [18.47],21+,NA
2041,40+  10.  |  34+  30. [25.17],21+,NA
2334,40+  10.  |  38   19. [19.25],21,NA
811,45   4.  |  34+  30. [12.09],18+,NA
93,40+  10.  |  42+  8. [13.61],18+,NA
793,41+  7.  |  34+  30. [15.08],11+,NA
2667,46+  1.  |  43+  4. [3.32],11,NA
463,40+  10.  |  40   15. [17.39],11,NA
1135,40+  10.  |  34   36. [26.68],NA,NA
864,40+  10.  |  34   36. [26.68],NA,NA
2291,38   40.  |  36+  20. [28.81],NA,NA
2301,40+  10.  |  31+  40. [29.12],NA,NA
532,39+  31.  |  35+  23. [29.66],NA,NA
2101,39+  31.  |  35+  23. [29.66],NA,NA
172,39+  31.  |  35+  23. [29.66],NA,NA
2052,36+  46.  |  36+  20. [30.71],NA,NA
649,37   42.  |  36   22. [30.94],NA,NA
1170,40+  10.  |  30+  48. [31.38],NA,NA
2493,39+  31.  |  34+  30. [33.49],NA,NA
544,40+  10.  |  28+  57. [33.92],NA,NA
912,40+  10.  |  28+  57. [33.92],NA,NA
547,34+  48.  |  35   29. [38.46],NA,NA
1389,39+  31.  |  31+  40. [38.74],NA,NA
505,38   40.  |  32+  39. [39.74],NA,NA
492,39+  31.  |  30+  48. [41.74],NA,NA
318,30   69.  |  35+  23. [42.55],NA,NA
3998,37   42.  |  31+  40. [43.50],NA,NA
2370,34+  48.  |  33   38. [44.02],NA,NA
1134,34+  48.  |  31+  40. [47.10],NA,NA
3213,34+  48.  |  31+  40. [47.10],NA,NA
2033,38+  39.  |  28+  57. [47.97],NA,NA
857,30   69.  |  34+  30. [48.04],NA,NA
2825,36   47.  |  30+  48. [48.72],NA,NA
2485,37   42.  |  29   56. [49.36],NA,NA
3422,34+  48.  |  30+  48. [50.75],NA,NA
1593,32+  60.  |  31+  40. [51.72],NA,NA
1124,34+  48.  |  29+  55. [52.96],NA,NA
1749,37   42.  |  26+  64. [53.17],NA,NA
1688,33+  55.  |  30+  48. [53.65],NA,NA
765,30   69.  |  31+  40. [55.57],NA,NA
1926,32+  60.  |  30+  48. [55.73],NA,NA
634,32+  60.  |  30   54. [57.63],NA,NA
518,33+  55.  |  28+  57. [57.99],NA,NA
1058,33+  55.  |  27+  62. [59.45],NA,NA
523,31+  65.  |  28+  57. [61.93],NA,NA
1274,33+  55.  |  24+  68. [62.71],NA,NA
3427,34+  48.  |  10+  81. [64.67],NA,NA
320,30+  67.  |  27   63. [65.21],NA,NA
3586,30+  67.  |  26+  64. [66.24],NA,NA
3600,32   64.  |  24+  68. [66.45],NA,NA
1384,32+  60.  |  18+  76. [68.81],NA,NA
339,33+  55.  |  10   84. [69.20],NA,NA
1396,28+  74.  |  26+  64. [69.35],NA,NA
3901,31   66.  |  21+  71. [69.41],NA,NA
2763,30   69.  |  24+  68. [69.99],NA,NA
1502,30   69.  |  21+  71. [71.99],NA,NA
865,23+  81.  |  26   67. [73.67],NA,NA
3211,26+  75.  |  21+  71. [73.99],NA,NA
7613,25+  76.  |  21+  71. [75.46],NA,NA
1646,25+  76.  |  21+  71. [75.46],NA,NA
2658,25+  76.  |  18+  76. [77.50],NA,NA
3903,25+  76.  |  16   79. [78.50],NA,NA
776,25+  76.  |  11   80. [78.99],NA,NA
1647,18+  85.  |  18+  76. [80.90],NA,NA
3915,20   82.  |  10+  81. [82.00],NA,NA
2508,15+  86.  |  10+  81. [83.98],NA,NA
2687,19+  83.  |  9+  85. [84.24],NA,NA
3607,19   84.  |  9+  85. [84.75],NA,NA
2845,12+  87.  |  8   87. [87.00],NA,NA
1372,9+  88.  |  7   88. [88.00],NA,NA
