user_id,score0,score1,score2
1741,8.31,43,34+
855,11.62,46,32
1361,14.9,43,32
4299,6.0,47+,29
1644,5.61,41+,28+
854,10.39,41+,26+
1170,15.91,45,25+
547,11.62,45+,25
2261,13.13,41+,NA
2667,26.94,41+,NA
3131,9.95,41,NA
2014,26.94,41,NA
11675,19.9,40+,NA
811,3.67,39+,NA
3125,20.17,39+,NA
11871,8.31,38+,NA
793,16.57,38+,NA
1134,25.1,38+,NA
519,26.94,38+,NA
1274,14.9,37+,NA
2004,26.94,34,NA
1135,11.49,33,NA
11847,17.23,33,NA
584,19.9,33,NA
1129,5.2,32,NA
11390,2.6,30+,NA
1871,21.21,30+,NA
4284,24.03,30+,NA
696,27.39,NA,NA
1256,27.42,NA,NA
356,27.87,NA,NA
3199,31.46,NA,NA
320,31.46,NA,NA
1489,31.46,NA,NA
3422,31.46,NA,NA
1005,33.99,NA,NA
2493,33.99,NA,NA
765,34.94,NA,NA
492,34.94,NA,NA
516,34.94,NA,NA
3989,35.87,NA,NA
518,36.95,NA,NA
3596,37.23,NA,NA
3586,38.96,NA,NA
3427,40.62,NA,NA
1251,40.99,NA,NA
1029,41.82,NA,NA
532,45.75,NA,NA
1946,47.48,NA,NA
3998,48.2,NA,NA
373,48.91,NA,NA
544,49.08,NA,NA
801,52.73,NA,NA
1158,52.92,NA,NA
93,54.11,NA,NA
1688,54.48,NA,NA
3066,54.96,NA,NA
2767,55.5,NA,NA
1513,55.96,NA,NA
1396,58.19,NA,NA
12815,59.14,NA,NA
1434,61.0,NA,NA
4303,62.11,NA,NA
3983,62.24,NA,NA
2763,62.37,NA,NA
1436,62.37,NA,NA
838,64.4,NA,NA
8861,66.19,NA,NA
4003,66.95,NA,NA
505,67.97,NA,NA
11837,68.62,NA,NA
3607,70.25,NA,NA
12863,72.0,NA,NA
